 accuracy	 gpsAltitude	 latitude	 longitude	 pressure
6	90804260	37.97074208	-87.57429809	1002203613
5	91517700	37.97074557	-87.57428672	1002204102
5	91210693	37.97074431	-87.57427073	1002184326
5	90797424	37.97074283	-87.57425016	1002207520
5	91102112	37.97074114	-87.57422734	1002190918
5	90905396	37.97073851	-87.57420616	1002201172
5	90279541	37.97073604	-87.5741904	1002200684
5	90179321	37.97073487	-87.57417671	1002246582
5	89905884	37.97073812	-87.57416424	1002270996
5	90105469	37.97074712	-87.57415096	1002239502
5	89539185	37.97075809	-87.57413494	1002274902
5	89611084	37.97076853	-87.57411952	1002261963
5	88887451	37.97077864	-87.57410245	1002227295
6	88702759	37.97078714	-87.57408318	1002236816
6	88493408	37.97079399	-87.5740689	1002313232
8	90260498	37.97079763	-87.57405629	1002329102
8	90377380	37.97080213	-87.57404056	1002414063
8	90645508	37.97080846	-87.57402079	1002360840
8	90287231	37.97081531	-87.57400305	1002360107
8	90351501	37.97082371	-87.57398323	1002408936
8	89811646	37.97083263	-87.57396709	1002438232
9	90250366	37.9708399	-87.57395417	1002406982
8	89730530	37.97085204	-87.57394258	1002377930
6	89457397	37.97086374	-87.57393349	1002406006
6	90220032	37.97087261	-87.57392718	1002431641
6	88966064	37.97088287	-87.57392695	1002423096
6	89229431	37.9708943	-87.57392848	1002430664
6	88405762	37.97091311	-87.57393215	1002399658
6	88667908	37.97092996	-87.5739364	1002378906
8	89495117	37.97094026	-87.57393886	1002383545
8	89555176	37.97095055	-87.57394599	1002370605
8	89593079	37.97095782	-87.57395397	1002392090
6	87671448	37.9709677	-87.57396406	1002354004
6	87369934	37.97098915	-87.57397423	1002365967
5	86988892	37.9709973	-87.57397955	1002348633
5	87534180	37.9710061	-87.57398911	1002383789
6	87825562	37.97101489	-87.5740043	1002329102
5	88239075	37.97102047	-87.57401568	1002404785
5	88957825	37.97102305	-87.5740192	1002405518
6	88065552	37.97101765	-87.57404151	1002395264
8	88077087	37.97101294	-87.57406718	1002371582
9	86602295	37.97100603	-87.57408063	1002419678
9	85188171	37.97099777	-87.5740885	1002351074
9	86294434	37.97098866	-87.57410181	1002396973
6	84774353	37.97098441	-87.57411069	1002379639
6	85663391	37.97098269	-87.57411769	1002366211
5	85065002	37.97097972	-87.57412345	1002396240
5	84881042	37.97097523	-87.57412939	1002386719
4	84919434	37.97097123	-87.57413605	1002415283
4	85424438	37.97096841	-87.57414329	1002391113
4	86789917	37.97096474	-87.57415462	1002419678
4	88044861	37.97096022	-87.57416463	1002409180
4	88552246	37.97095714	-87.57417727	1002438965
4	88432251	37.97095329	-87.57419232	1002431885
4	87126831	37.97095075	-87.57420993	1002519287
4	86086609	37.97094829	-87.57422524	1002490967
4	84866272	37.97094216	-87.57423555	1002557373
5	84398438	37.97093855	-87.5742429	1002485840
4	85286926	37.97093447	-87.57425154	1002578125
4	86584229	37.97092767	-87.57426414	1002588135
4	86274597	37.97092276	-87.57427841	1002564697
4	83914612	37.97091788	-87.57429184	1002557617
4	83096069	37.97091304	-87.5743025	1002548340
5	82381836	37.97090968	-87.57430841	1002577393
5	81947388	37.97090779	-87.57431317	1002578125
6	81919312	37.97090236	-87.57432267	1002550049
6	81555359	37.97089286	-87.57433641	1002494385
8	81339722	37.9708824	-87.57434891	1002510254
10	80929749	37.97087429	-87.57436031	1002506348
11	80534485	37.97086304	-87.57437994	1002557129
10	81369690	37.97085764	-87.5743972	1002569824
10	80858459	37.97085569	-87.57440949	1002565918
11	80942505	37.97085318	-87.57441938	1002587891
12	79833374	37.97084525	-87.57443706	1002555908
13	79619873	37.97083474	-87.57445792	1002559326
14	79624573	37.97082398	-87.57447678	1002566162
15	79312622	37.9708093	-87.57449953	1002590332
18	79478271	37.97079971	-87.57452233	1002625000
20	80518921	37.9707993	-87.57453222	1002614258
15	80908203	37.97079783	-87.57454753	1002600098
16	81748657	37.9707907	-87.57456628	1002588379
17	81246948	37.97077599	-87.57458314	1002602295
18	80601624	37.97075644	-87.57460612	1002627686
15	80622131	37.97074678	-87.57461808	1002635742
15	81461304	37.97074498	-87.57462573	1002704346
16	83571533	37.97074699	-87.57463155	1002682617
15	83616577	37.97074746	-87.57463766	1002704834
15	83797546	37.97074619	-87.57464743	1002788574
15	85146484	37.97074136	-87.57466216	1002722900
15	84503784	37.9707425	-87.57468534	1002713867
15	83221802	37.97074538	-87.57471676	1002656982
15	82676880	37.97074947	-87.57474508	1002687012
16	81772034	37.97075259	-87.57477268	1002680664
18	82873047	37.97075602	-87.5747965	1002672119
16	84469238	37.97076448	-87.57482232	1002685547
15	85687195	37.97076926	-87.5748432	1002692627
14	87950562	37.97077258	-87.57486491	1002650879
14	89559937	37.97077199	-87.5749155	1002707520
13	91403870	37.97077618	-87.57494858	1002665283
13	91746338	37.97077824	-87.57496885	1002669189
11	92338257	37.97077238	-87.57498726	1002672119
10	91994690	37.97076671	-87.57500324	1002631592
10	91625000	37.97076203	-87.57502005	1002642334
9	89142090	37.97075073	-87.57502226	1002678955
6	87280273	37.97074239	-87.57502305	1002615479
6	84415771	37.97073775	-87.57502449	1002709961
5	83894653	37.97073987	-87.57502537	1002738037
5	83165649	37.97074584	-87.57502607	1002695313
4	82932861	37.97075603	-87.57502373	1002735596
4	84105652	37.97076578	-87.57501795	1002709473
4	83904968	37.97079671	-87.57498864	1002725098
4	83622742	37.97080843	-87.57497645	1002689453
3	84732727	37.97082067	-87.57496691	1002712646
3	84926392	37.97083331	-87.57496084	1002697998
3	83570679	37.97084142	-87.57495611	1002675781
3	83985352	37.97085174	-87.57494931	1002678223
3	84905579	37.9708669	-87.57493576	1002684814
3	84549194	37.9708827	-87.57492217	1002698486
3	85598511	37.97089425	-87.57490817	1002681885
3	85243896	37.97090144	-87.5748982	1002642090
3	86004944	37.97090621	-87.57488252	1002689697
3	86121094	37.97091126	-87.57486429	1002636719
3	85424255	37.97091706	-87.5748506	1002650146
3	85296387	37.97092425	-87.57483567	1002654053
3	84852966	37.97093195	-87.57482332	1002727051
3	84125549	37.97093747	-87.57481595	1002718750
3	83944153	37.97094433	-87.57480486	1002693604
3	84695129	37.97095264	-87.57478911	1002689209
3	84825989	37.97095818	-87.57477291	1002668213
3	85211365	37.97096268	-87.57475977	1002668213
3	85728333	37.97096716	-87.57474912	1002668213
3	85912781	37.97097238	-87.57473791	1002668213
3	86168396	37.97097866	-87.57472529	1002668213
3	85984497	37.97098525	-87.57471394	1002653320
3	85897766	37.97099104	-87.5747043	1002656494
3	85018372	37.97099782	-87.57469468	1002663574
8	78212769	37.97113304	-87.57459134	1002593994
9	79079468	37.97113523	-87.57458492	1002573730
5	77902405	37.97110305	-87.57459916	1002567139
4	78407349	37.97108906	-87.57460341	1002583252
4	75836670	37.9710682	-87.57461481	1002589600
4	76423767	37.9710598	-87.57461851	1002625977
4	76450500	37.97105404	-87.57462096	1002666748
3	76767761	37.97105215	-87.5746208	1002684326
3	77890259	37.97105234	-87.57461762	1002646973
3	78748901	37.97105254	-87.57461318	1002648193
3	79011475	37.97104747	-87.57461099	1002648438
3	79040588	37.971044	-87.5746107	1002656494
3	79890747	37.97104272	-87.57460783	1002654297
3	80514221	37.97104161	-87.57460387	1002655762
3	81699890	37.97104313	-87.57460057	1002655029
3	82070190	37.97104408	-87.57459952	1002657715
4	81961609	37.97104416	-87.57459959	1002666260
4	82319214	37.97104285	-87.57460109	1002675049
4	83007507	37.97104144	-87.5746012	1002649902
4	82907959	37.97104053	-87.57460076	1002646240
4	84216919	37.97103865	-87.57459677	1002645996
4	85180115	37.97103818	-87.57459291	1002638428
3	85905273	37.97103803	-87.57459032	1002657227
3	86136169	37.97103631	-87.57458808	1002649414
3	86033386	37.97103488	-87.57458649	1002656738
3	86445923	37.97103357	-87.57458535	1002641602
3	86531860	37.97103206	-87.5745844	1002652832
3	86480835	37.97103092	-87.57458292	1002650879
3	86062866	37.97103013	-87.57458184	1002647705
3	86156738	37.9710297	-87.57457995	1002665771
3	86322998	37.97103016	-87.57457809	1002662354
3	86311462	37.97103002	-87.57457738	1002649902
3	86306763	37.97102966	-87.57457731	1002697021
3	86834229	37.97103038	-87.5745772	1002605957
3	88349915	37.97103203	-87.57457691	1002690430
3	87196167	37.97103434	-87.57457921	1002677979
3	87051453	37.97103884	-87.57458205	1002614990
3	86560669	37.97104191	-87.57458613	1002647949
3	86729065	37.97104323	-87.57458834	1002638184
3	86898804	37.97104484	-87.5745901	1002643799
3	86632629	37.97104761	-87.57459059	1002654541
3	86956421	37.97104883	-87.57459374	1002646484
3	86914978	37.97104861	-87.57459604	1002607422
3	87749451	37.9710478	-87.5745972	1002639648
3	88388916	37.97104412	-87.57459033	1002676514
4	88539063	37.97103989	-87.57457445	1002647217
4	88328247	37.97104062	-87.57455696	1002646240
5	88507202	37.97104704	-87.57453896	1002614502
6	88501465	37.97105484	-87.57452553	1002618652
4	88318176	37.9710584	-87.57451123	1002642578
3	87288025	37.97105407	-87.57449989	1002610596
3	87499878	37.97104595	-87.5744851	1002566650
3	86237854	37.9710385	-87.57447469	1002592773
3	87177612	37.9710314	-87.57446154	1002580811
3	86231567	37.97102769	-87.57444945	1002572266
3	86042847	37.97102675	-87.57444256	1002623291
3	86248413	37.97102257	-87.57444048	1002605469
3	86334106	37.97102172	-87.57443834	1002602051
3	86701721	37.9710216	-87.57443301	1002614990
3	86196289	37.97102319	-87.57442516	1002598145
3	86345459	37.97102686	-87.57441056	1002547119
3	86694946	37.9710339	-87.57439478	1002650391
3	85275146	37.97103944	-87.57438379	1002593750
3	85219116	37.97104299	-87.57437519	1002607422
3	85161987	37.97104668	-87.57436315	1002612793
3	85750732	37.97105125	-87.57434973	1002642822
3	85567871	37.97105528	-87.5743359	1002578857
3	85261536	37.97105888	-87.57432264	1002555908
3	85892883	37.97106139	-87.57430944	1002643311
3	85915710	37.97106343	-87.57429843	1002649902
3	85973633	37.97106479	-87.57429007	1002601318
3	86109070	37.97106526	-87.57428246	1002616943
3	86790771	37.97107138	-87.57426975	1002606445
3	86892517	37.97107875	-87.57425386	1002541504
3	87153198	37.97108818	-87.5742417	1002659912
3	86626892	37.97109542	-87.57423322	1002573975
3	86643555	37.97110116	-87.5742239	1002637939
3	84968323	37.97110383	-87.57421363	1002639893
3	84698608	37.9711055	-87.57420102	1002613770
3	84505493	37.97111071	-87.57418365	1002634521
3	84579468	37.97111584	-87.57416628	1002573242
3	84038879	37.97111893	-87.5741554	1002600586
4	84146362	37.97112538	-87.57415111	1002633789
3	84885010	37.97113449	-87.57414007	1002609863
4	84307312	37.97114073	-87.57413391	1002624268
4	84056519	37.97114345	-87.57412889	1002641113
4	84328979	37.9711516	-87.57410485	1002594971
4	82290649	37.97115595	-87.5740822	1002587402
4	82109680	37.97115693	-87.57406887	1002621338
4	82577576	37.97115987	-87.57405454	1002644287
5	82963989	37.97116491	-87.57404354	1002683350
4	83777344	37.97117571	-87.5740394	1002656738
4	84933167	37.97118357	-87.57403285	1002652344
4	87971252	37.971194	-87.57402183	1002619873
3	88337891	37.97120158	-87.57400768	1002581543
4	88559631	37.97120521	-87.57399818	1002649658
4	87848938	37.97120746	-87.5739905	1002668213
3	88248108	37.97120451	-87.57398499	1002629883
3	87728821	37.97119686	-87.57397777	1002587646
4	85004761	37.97118365	-87.57397066	1002596924
3	83826416	37.97117036	-87.57396548	1002609131
4	84591370	37.97115953	-87.57396443	1002617432
5	84041687	37.9711487	-87.57396602	1002618164
6	84942871	37.97113915	-87.5739707	1002597168
6	85169189	37.97113076	-87.57397452	1002598633
8	85405823	37.97112344	-87.57397893	1002593506
8	85452148	37.97111579	-87.573986	1002576172
9	85527710	37.97110853	-87.57399875	1002607178
10	86213074	37.9711019	-87.57401642	1002656006
11	85519470	37.97109028	-87.57404201	1002644287
12	85068237	37.97108079	-87.57406764	1002634766
11	84773438	37.97107338	-87.57408574	1002649170
11	83917480	37.97106484	-87.57410378	1002606934
12	83031433	37.97105519	-87.5741221	1002619385
13	82462463	37.97104666	-87.5741397	1002670654
13	83255920	37.97104099	-87.57415762	1002657715
13	84148193	37.97103533	-87.5741781	1002645996
14	82509644	37.9710303	-87.57419449	1002666992
15	82593018	37.97102588	-87.57421108	1002682861
16	81975708	37.97101928	-87.57422174	1002671387
15	81877869	37.97100703	-87.57424145	1002672607
15	81719238	37.97099865	-87.57425365	1002668701
16	83460022	37.97099032	-87.57426178	1002687256
14	85554382	37.97098027	-87.57427274	1002690186
15	85615051	37.97097269	-87.57428344	1002707275
15	85689331	37.97096732	-87.57429874	1002733154
14	84936096	37.9709598	-87.5743089	1002768555
16	85672791	37.97094447	-87.57432414	1002783691
18	85009155	37.97093628	-87.57432454	1002778320
20	84671448	37.97092987	-87.57432536	1002768555
24	84499023	37.9709276	-87.57433807	1002764893
27	84214600	37.97092687	-87.57435824	1002788818
24	83447571	37.97093399	-87.5743724	1002762695
23	81998657	37.97092983	-87.57439004	1002777100
21	81920532	37.97092058	-87.57440798	1002763916
24	79964355	37.97090975	-87.57439281	1002827637
25	80062012	37.97090124	-87.57438115	1002814209
26	81944397	37.97090032	-87.57436723	1002834961
26	82558228	37.97089639	-87.57435811	1002833496
27	83351501	37.97088817	-87.57435514	1002812988
26	81094727	37.97087142	-87.57435031	1002785156
24	80030884	37.97085112	-87.57432754	1002794189
24	79224365	37.97082154	-87.57431661	1002800781
24	78621460	37.97079994	-87.57430955	1002789307
24	78457397	37.97079084	-87.57430939	1002806152
25	77841919	37.97077798	-87.57431296	1002832520
23	77983337	37.97076395	-87.57431711	1002854492
23	77407654	37.97074892	-87.57432599	1002839844
23	76960754	37.97073747	-87.57434231	1002822998
25	76582092	37.97072596	-87.57436034	1002836426
27	76700317	37.97071939	-87.57437702	1002850098
30	76618408	37.97071646	-87.5743912	1002804932
31	76028687	37.97071544	-87.57441028	1002842773
34	75670776	37.97071379	-87.57443272	1002884766
38	75449280	37.97071444	-87.57445422	1002929443
41	75400940	37.97070881	-87.57446886	1002901367
46	75155945	37.97069789	-87.57448615	1002978027
51	75328613	37.97068809	-87.57449668	1002982178
54	76279663	37.97069598	-87.57448723	1003007813
57	76085815	37.97068981	-87.57449502	1003000977
54	75885376	37.97067384	-87.57451637	1003031006
53	75944092	37.97065877	-87.57456333	1003013916
55	76095337	37.97064928	-87.5746014	1002998047
56	76055603	37.97063677	-87.57463206	1003032715
50	75954407	37.97063653	-87.5746744	1003015869
49	75844788	37.97063709	-87.57469573	1003016113
47	75253662	37.97063938	-87.57469411	1002976807
42	75107666	37.97057787	-87.57448053	1002984375
41	75215332	37.97057107	-87.57446788	1002991455
39	75284851	37.97056657	-87.57445989	1002952637
38	75354004	37.97056175	-87.57445739	1002973389
39	75405762	37.97055624	-87.57445651	1002962646
39	75441162	37.97054893	-87.57445845	1002978271
41	75492126	37.97054123	-87.574462	1002937988
45	75539490	37.97053336	-87.57446654	1002962402
57	75918518	37.97052557	-87.57448203	1002956299
50	75882874	37.97051289	-87.57449689	1002981689
49	75944336	37.97050503	-87.57451467	1003002930
46	75996460	37.97049429	-87.57452085	1003009521
46	76010620	37.97048462	-87.57452502	1003014404
43	76042053	37.97047471	-87.57453401	1003033936
41	76328369	37.9704859	-87.57453357	1003033447
42	76574585	37.97050692	-87.57454058	1003025391
40	76244263	37.97050634	-87.57453366	1003054443
42	76235229	37.97050206	-87.57452526	1003044922
48	76243225	37.97049711	-87.57451654	1003050781
55	76253235	37.9704916	-87.57450843	1003051514
60	76203552	37.97047827	-87.5745037	1003094971
66	76207031	37.9704648	-87.57449955	1003123535
83	76217407	37.97045357	-87.57449228	1003098145
103	76275879	37.97044268	-87.5744857	1003136963
125	76343445	37.97043205	-87.57447951	1003119385
125	76343445	37.97043205	-87.57447951	1003138916
125	76343445	37.97043205	-87.57447951	1003148926
125	76343445	37.97043205	-87.57447951	1003132813
125	76343445	37.97043205	-87.57447951	1003141113
125	76343445	37.97043205	-87.57447951	1003192627
125	76343445	37.97043205	-87.57447951	1003180420
125	76343445	37.97043205	-87.57447951	1003187988
125	76343445	37.97043205	-87.57447951	1003189453
125	76343445	37.97043205	-87.57447951	1003185547
125	76343445	37.97043205	-87.57447951	1003184082
125	76343445	37.97043205	-87.57447951	1003184082
125	76343445	37.97043205	-87.57447951	1003192139
125	76343445	37.97043205	-87.57447951	1003191650
125	76343445	37.97043205	-87.57447951	1003192383
125	76343445	37.97043205	-87.57447951	1003197998
125	76343445	37.97043205	-87.57447951	1003143555
125	76343445	37.97043205	-87.57447951	1003131836
125	76343445	37.97043205	-87.57447951	1003151123
125	76343445	37.97043205	-87.57447951	1003198730
125	76343445	37.97043205	-87.57447951	1003228271
125	76343445	37.97043205	-87.57447951	1003166748
125	76343445	37.97043205	-87.57447951	1003145508
125	76343445	37.97043205	-87.57447951	1003162354
125	76343445	37.97043205	-87.57447951	1003137451
125	76343445	37.97043205	-87.57447951	1003113037
125	76343445	37.97043205	-87.57447951	1003069336
125	76343445	37.97043205	-87.57447951	1003026855
125	76343445	37.97043205	-87.57447951	1003037598
125	76343445	37.97043205	-87.57447951	1002989746
125	76343445	37.97043205	-87.57447951	1003014160
125	76343445	37.97043205	-87.57447951	1003009766
125	76343445	37.97043205	-87.57447951	1002997803
125	76343445	37.97043205	-87.57447951	1002977539
125	76343445	37.97043205	-87.57447951	1002989258
125	76343445	37.97043205	-87.57447951	1003018555
125	76343445	37.97043205	-87.57447951	1003068359
125	76343445	37.97043205	-87.57447951	1002998047
125	76343445	37.97043205	-87.57447951	1002956299
125	76343445	37.97043205	-87.57447951	1002970215
125	76343445	37.97043205	-87.57447951	1003034668
125	76343445	37.97043205	-87.57447951	1003009033
125	76343445	37.97043205	-87.57447951	1003003418
125	76343445	37.97043205	-87.57447951	1003024658
125	76343445	37.97043205	-87.57447951	1003005371
125	76343445	37.97043205	-87.57447951	1003001221
125	76343445	37.97043205	-87.57447951	1002997559
125	76343445	37.97043205	-87.57447951	1003018066
125	76343445	37.97043205	-87.57447951	1003040771
125	76343445	37.97043205	-87.57447951	1003020508
125	76343445	37.97043205	-87.57447951	1003000977
125	76343445	37.97043205	-87.57447951	1003015869
